Voter_ID,Full_Name,Father_Mother_Name,Date_of_Birth,Gender,Address,City,State,PIN_Code,Polling_Station,Registration_Date
TYH8672383,Caleb Kumar,Yasti Chandra,1989-06-06,Female,"544, Dhillon Chowk, Amravati 650344",Tezpur,Delhi,617718,PS-036,2018-01-23
AQQ2338721,Atharv Dhaliwal,Chatura Sami,1951-09-29,Female,"38, Mall Chowk, Rourkela 716690",Ambattur,Gujarat,248155,PS-006,2020-05-07
FUW2996543,Sneha Dugar,Saumya Sandal,1958-06-01,Male,"H.No. 49, Bahri Ganj, Machilipatnam-687191",Meerut,Punjab,818769,PS-034,2018-03-17
WRM1790811,Zayan Dugar,Janaki Rege,1958-07-18,Male,"96/441, Anand Marg, Jammu 888070",North Dumdum,Rajasthan,028745,PS-005,2017-04-03
PNM4669200,Hritik Puri,Radha Palla,1989-03-06,Female,"40, Purohit, Jammu-400952",Ichalkaranji,Tamil Nadu,653793,PS-005,2019-01-03
OOW5907571,Tanmayi Palan,Mahika Gill,1991-05-25,Male,"67/62, Chandran, Varanasi-248413",Bulandshahr,Delhi,511856,PS-037,2023-07-31
PZK2551549,Faris Srinivas,Anika Barman,1949-01-25,Other,"35/67, Kari Road, Pimpri-Chinchwad 389608",Faridabad,Rajasthan,626682,PS-050,2017-11-15
LMS6904382,Ekaja Zachariah,Lakshit Dora,1966-05-20,Male,"31/665, Shukla Circle, Ghaziabad-669096",Chennai,Kerala,466889,PS-029,2019-08-29
RWD5577559,Pavani Kurian,Oscar Samra,1938-10-27,Male,"76/20, Bhargava, Aurangabad 196303",Srinagar,Tamil Nadu,704505,PS-044,2025-02-02
WBQ1962755,Ikshita Narula,Omisha Majumdar,1977-01-02,Female,"85/91, Sha Marg, Tumkur-072728",Proddatur,Uttar Pradesh,474140,PS-024,2023-08-18
WEW9494247,Rushil Prashad,Gaurav Varty,1957-07-21,Other,"H.No. 55, Raghavan Road, Rampur-683684",Panchkula,Kerala,140344,PS-022,2021-04-05
VCS6341327,Yoshita Parikh,Ati Chand,2000-10-28,Female,"09/37, Sachdeva Zila, Ambarnath-045734",Raebareli,Rajasthan,473387,PS-029,2025-04-01
ARI2264243,Ryan Dhillon,Kritika Chaudhry,1948-01-03,Male,"58/05, Rastogi Street, Gaya 196047",Siliguri,Karnataka,539707,PS-043,2024-01-11
JTW7183452,Chanakya Mandal,Christopher Bobal,1986-10-25,Other,"H.No. 23, Chakraborty Marg, Dhule 664214",Bhiwani,Karnataka,925158,PS-032,2019-04-22
ZZX9296529,Kala Gill,Warinder Sundaram,1959-07-08,Other,"H.No. 292, Sachar Chowk, Patiala 239504",Faridabad,Gujarat,767478,PS-035,2019-11-18
CAI8689082,Eesha Kant,Watika Dhaliwal,1979-12-24,Other,"H.No. 52, Nayak Zila, Hyderabad 331541",Nashik,Uttar Pradesh,762676,PS-034,2021-11-18
MFU6384524,Bhanumati Mitter,Zinal Vohra,1987-01-16,Other,"736, Sastry Chowk, Haridwar-025825",Bhagalpur,Kerala,832812,PS-030,2019-02-23
HLO3985659,Lajita Seshadri,Chameli Sanghvi,1976-06-20,Male,"341, Khatri Street, Suryapet 206797",Patna,Delhi,447134,PS-017,2019-04-10
PZK1076970,Warinder Nagy,Vasudha Varkey,1945-12-28,Male,"16/202, Dara Circle, Davanagere 106728",Kolhapur,Uttar Pradesh,604164,PS-007,2020-07-08
HYH9905828,Gaurangi Dhawan,Oni Mannan,1963-03-04,Female,"H.No. 269, Virk Chowk, Allahabad-464520",Buxar,Rajasthan,043878,PS-048,2024-05-29
FVE9620855,Gaurika Din,Vihaan Parikh,1962-03-20,Female,"H.No. 55, Dutt, Panipat 411486",Haldia,Punjab,511997,PS-049,2023-02-16
POD4629561,Brijesh Doshi,Diya Ratti,1966-07-25,Male,"26, Minhas Street, Kalyan-Dombivli-615498",Suryapet,Kerala,133138,PS-036,2016-08-05
ACR1153350,Varenya Goda,Advik Srinivas,1956-02-24,Other,"H.No. 814, Dubey Chowk, Berhampore-564078",Bhopal,Karnataka,069789,PS-041,2025-11-03
CHK6420795,Geetika Rana,Anusha Pathak,1971-06-26,Other,"H.No. 495, Gola Road, Surendranagar Dudhrej 707057",Alappuzha,Kerala,914985,PS-038,2016-12-29
ULU5260954,Leena Divan,Finn Wadhwa,2001-09-21,Other,"H.No. 763, Dhar Road, Allahabad-330559",Kishanganj,Punjab,457598,PS-030,2019-04-24
FMR2457737,Saumya Rege,Harish Vora,1993-07-06,Female,"404, Mohanty Ganj, Bardhaman 253137",Machilipatnam,Kerala,007773,PS-047,2018-10-16
CMP5999185,Abha Dixit,Jhalak Garde,1950-11-17,Female,"71, Jani Ganj, Shimoga 762639",Ichalkaranji,Kerala,626204,PS-044,2020-05-11
VBS5918729,Hritik Bali,Upasna Dani,1969-05-05,Female,"H.No. 01, Jha Zila, Udaipur 012495",Nanded,Gujarat,891190,PS-023,2024-11-26
GCA5392412,Kevin Sinha,Kamala Sathe,1986-06-08,Other,"91/15, Bajwa Road, Rampur-183436",Kamarhati,Gujarat,029771,PS-040,2017-09-24
VPQ0982173,Anita Kaur,Samaksh Deshpande,1949-09-27,Female,"775, Dara Marg, Dhule-474112",Madanapalle,Rajasthan,352135,PS-001,2022-08-25
PRN3159379,Naksh Chauhan,Ubika Khurana,1941-12-27,Male,"H.No. 852, Hans Chowk, Mysore 461331",Raurkela Industrial Township,West Bengal,301530,PS-021,2019-02-19
TSV3689405,Teerth Srinivas,Gaurangi Mitter,1936-12-29,Other,"17/393, Khatri Marg, Ichalkaranji-785445",Kirari Suleman Nagar,Rajasthan,753556,PS-007,2016-09-07
IUX6695733,Madhav Bxral,Arunima Ramaswamy,1973-02-16,Other,"H.No. 89, Morar Path, Sasaram-698999",Nandyal,Punjab,175889,PS-012,2016-12-23
WRE3468081,Megha Prasad,Janya Sangha,1959-09-14,Female,"72, Pandya Street, Kolkata 313402",Bidar,Uttar Pradesh,023741,PS-030,2023-01-26
WDD2160072,Noah Ben,Dalaja Kaur,1993-04-29,Female,"H.No. 371, Kara Street, Bangalore 516271",Yamunanagar,Maharashtra,115542,PS-012,2022-06-02
RIO9394930,Watika Bhatt,Logan Doshi,1948-10-28,Male,"H.No. 555, Sachar Zila, Coimbatore-680866",Motihari,Punjab,372143,PS-033,2019-12-23
UKH1126874,Jasmit Thaman,Avi Bobal,1985-11-14,Other,"H.No. 731, Taneja Marg, Satna-058790",Bikaner,Kerala,441339,PS-017,2021-06-17
VIT6703261,Saanvi Pandey,Ekta Prabhu,1991-01-10,Other,"39/83, Kumar Marg, Bidhannagar-600490",Barasat,Uttar Pradesh,433504,PS-028,2025-04-29
ZRH5670649,Warhi Hayre,Hredhaan Deshmukh,1976-05-15,Female,"H.No. 96, Sarraf Path, Chinsurah 459375",Sikar,Tamil Nadu,479356,PS-039,2020-09-03
JWM1518093,Banjeet Roy,Upma Krishnamurthy,1944-12-05,Female,"H.No. 45, Mahal, Katni-218939",Siliguri,Tamil Nadu,065076,PS-015,2017-08-31
BXM4355532,Yachana Bhalla,Nidra Pillay,1991-10-03,Female,"H.No. 636, Chad Street, Mirzapur-049444",Gandhidham,Uttar Pradesh,634933,PS-029,2025-07-24
EKH7753741,Krisha Bassi,Qadim Kapoor,1981-03-10,Female,"71/122, Bajwa Street, Mehsana-608581",Bhalswa Jahangir Pur,Maharashtra,468611,PS-019,2017-05-23
ZDI9239926,Girish Pathak,Ucchal Joshi,1972-07-12,Female,"H.No. 277, Dutta Street, Meerut 436459",Varanasi,Punjab,082207,PS-016,2024-08-31
DGV7163037,Wridesh Kohli,Onkar Chakraborty,1949-04-05,Female,"564, Kurian Ganj, Amravati-871539",Tiruvottiyur,Uttar Pradesh,686334,PS-022,2017-11-15
ARE2128062,Vasana Mukherjee,Geetika Purohit,1999-08-02,Female,"77/72, Chakraborty Path, Munger-658074",Dehradun,West Bengal,948181,PS-027,2019-03-07
SMH9951594,Jacob Jayaraman,Chandani Sankaran,1955-11-09,Other,"60, Prasad Street, Katihar 611231",Vijayanagaram,Karnataka,632488,PS-047,2024-12-08
GNM0545777,Aweta Madan,Sanya Swamy,1982-06-26,Other,"30/293, Dasgupta Nagar, Jalgaon-018607",Tirunelveli,Karnataka,695222,PS-004,2019-10-08
EVS1041288,Upasna Barman,Jhalak Hayer,1993-06-01,Other,"H.No. 82, Warrior Marg, Kozhikode-970838",Proddatur,Tamil Nadu,787915,PS-006,2016-06-05
NGD4624609,Kritika Rau,Farhan Sharaf,1995-05-12,Male,"75, Tank Zila, Kota-608801",Danapur,Kerala,755037,PS-035,2021-07-21
ZYM3941043,Devansh Dhawan,Rayaan Dasgupta,1958-08-13,Female,"53/54, Rastogi Zila, Guwahati 984808",Delhi,Rajasthan,708671,PS-041,2022-02-24
QFD1638760,Kala Sibal,Amruta Tata,1979-12-07,Female,"45/35, varkar Ganj, Phusro-466986",Chinsurah,Tamil Nadu,421254,PS-012,2022-03-14
JRD6007772,Mason Bora,Elijah Dewan,1979-06-19,Other,"08/98, Keer Road, Narasaraopet-802205",Mahbubnagar,West Bengal,869484,PS-032,2018-02-12
PYP5620103,Radha Yadav,Finn Korpal,2001-10-28,Male,"H.No. 90, Ganesan Nagar, Raiganj 905528",Bhusawal,Kerala,351588,PS-022,2016-04-04
ZTL2472152,Raagini Bal,Ojasvi Dave,1965-08-06,Male,"H.No. 765, Bora Zila, Visakhapatnam 173289",Vijayawada,Gujarat,563409,PS-045,2017-02-25
HOK8219240,Hemani Bail,Udant Mukherjee,1969-06-19,Female,"H.No. 575, Taneja Path, Katni 328246",Pune,Punjab,162185,PS-024,2023-04-07
ARW9804271,Ekansh More,Pranav Kannan,1984-12-27,Other,"59/205, Ray Path, Pondicherry 799113",Guntakal,Kerala,045762,PS-046,2023-06-06
NKQ2174352,Chakrika Dhawan,Kashvi Apte,1954-02-23,Female,"H.No. 996, Chada Circle, Bhagalpur 368222",Tadepalligudem,West Bengal,312908,PS-014,2023-10-03
LUG1266084,Ridhi Batra,Advika Murthy,1936-08-03,Other,"89/16, Subramaniam Ganj, Kharagpur-890028",Shimla,Maharashtra,175354,PS-041,2016-10-05
YXX4097543,Bhavna D’Alia,Lopa Narasimhan,1959-01-11,Other,"61/537, Chaudhary Nagar, Rampur-446263",Mirzapur,Karnataka,448811,PS-029,2018-07-21
SGD8618873,Faqid Loyal,Xiti Chaudhry,1997-07-21,Female,"H.No. 01, Sankaran, Narasaraopet 209251",Ranchi,Tamil Nadu,828523,PS-040,2019-10-07
KRM0228022,Maya Mistry,Yashica Upadhyay,2007-05-11,Other,"05, Choudhary Path, Ballia-097499",Faridabad,Punjab,289623,PS-043,2016-06-11
LZH6437822,Raghav Barad,Sarthak Nagar,1942-11-11,Female,"50/22, Mand Circle, Katni-275233",Saharsa,Kerala,930202,PS-029,2021-07-10
GBM2604285,Pranav Wadhwa,Dipta Chaudhari,1989-01-21,Other,"59/389, Saxena Marg, Kulti-367355",Ranchi,Karnataka,072288,PS-040,2019-07-22
XZD9179773,Hredhaan Chakrabarti,Warjas Amble,1984-09-17,Other,"47/243, Sama Path, Pallavaram-822512",South Dumdum,West Bengal,708666,PS-041,2021-11-17
QEQ7986201,Jeremiah Sahota,Vedant Chaudhry,1958-06-26,Male,"888, Morar Nagar, Mysore-202593",Bihar Sharif,Kerala,028231,PS-007,2020-02-05
MUO6883047,Qabil Guha,Baljiwan Dara,1988-09-08,Male,"H.No. 41, Krishnamurthy Ganj, Muzaffarpur-563093",Nandyal,Kerala,859096,PS-031,2021-02-09
CQB7956393,Vaishnavi Luthra,Anmol Nazareth,1976-02-25,Female,"13, Mital Street, Pondicherry 691373",Shivpuri,Punjab,082148,PS-004,2022-10-08
VWK1643660,Falak Bhat,Chandani Kala,1997-08-27,Other,"H.No. 587, Raghavan Ganj, Kolhapur-135896",Bhagalpur,Maharashtra,390058,PS-016,2021-05-19
KGZ5661724,Victor Devi,Raghav Basu,1963-08-28,Other,"H.No. 562, Dora Marg, Bijapur 704622",Hazaribagh,Punjab,715160,PS-022,2018-08-23
IHR9615208,Daniel Goswami,Aashi Rege,1994-11-21,Other,"H.No. 416, Malhotra Zila, Tiruvottiyur 937710",Shimoga,Uttar Pradesh,901380,PS-043,2022-04-19
ANS4999346,Tara Chadha,Gaurav Gill,1962-03-13,Other,"H.No. 512, Lalla Nagar, Hyderabad-665344",Ranchi,Karnataka,227634,PS-027,2022-06-02
PDZ7343538,Abdul Buch,Aahana Kale,1955-04-04,Female,"H.No. 34, Batta Zila, Gurgaon-117980",Asansol,Karnataka,609539,PS-028,2022-12-29
PIP2524634,Ranveer Banik,Yatan Devan,1986-02-09,Male,"H.No. 72, Grover Chowk, Ichalkaranji-318306",Pallavaram,Uttar Pradesh,206496,PS-045,2025-11-03
MLS3381866,Sai Shankar,Kevin Mohan,1958-04-13,Male,"54, Divan Nagar, Anantapuram 292842",Jamnagar,Tamil Nadu,310592,PS-034,2023-05-29
YOQ6861043,Vrinda Lanka,Lila Goyal,1985-05-27,Female,"704, Shroff Chowk, Kamarhati-902115",Giridih,Punjab,806868,PS-004,2023-12-26
LVE3676065,Ekiya Suresh,Isaac Patil,1976-10-04,Male,"911, Biswas Chowk, Warangal-824896",Panvel,Delhi,465787,PS-030,2017-12-18
PVG5838313,Zehaan Purohit,Hemani Das,1938-06-12,Female,"H.No. 01, Konda Street, Chandigarh-589799",Muzaffarnagar,Punjab,971771,PS-039,2024-03-04
XBN4635153,Ansh Din,Aarush Butala,2001-06-22,Female,"H.No. 41, Majumdar Marg, Udupi 104662",Imphal,West Bengal,152697,PS-023,2020-03-17
PWC8718640,Hema Goel,Triya Kalla,1996-07-26,Female,"78, Lal Circle, Mango-946577",Meerut,Punjab,129889,PS-018,2023-08-17
XSH8561035,Yuvraj Kapadia,Ekanta Goswami,1995-02-10,Male,"13, Dhaliwal Nagar, Cuttack 298338",Purnia,West Bengal,423362,PS-038,2020-02-22
GFR3467538,Tara Barad,Hemang Chawla,1991-06-20,Other,"H.No. 96, Ratta Road, Muzaffarpur-569044",Chinsurah,Delhi,332291,PS-013,2018-09-06
HCN8212801,Arjun Babu,Chakrika Dara,1963-02-03,Male,"H.No. 471, Parmar Marg, Hyderabad-565346",Srikakulam,Punjab,707550,PS-048,2020-04-04
NZX0316729,Andrew  Trivedi,Mitali Subramaniam,1951-12-19,Female,"H.No. 35, Buch Path, Gulbarga-225018",Nagercoil,Gujarat,247286,PS-045,2019-02-12
SQL4355711,Hemang Rattan,Barkha Chacko,1938-04-19,Female,"20/288, Sahni Marg, Sambhal 199034",Bhilai,Rajasthan,485484,PS-012,2018-07-23
FDY2004812,Gautami Ahluwalia,Quincy Dhar,2006-04-21,Male,"58/545, Chowdhury Path, Udupi 960348",Noida,Gujarat,788387,PS-022,2019-03-26
NJL5152371,Edhitha Oommen,Simon Soni,1950-06-20,Male,"H.No. 827, Kala Street, Tezpur 960567",Meerut,Rajasthan,064421,PS-039,2018-04-26
JZH6195241,Pranit Kuruvilla,Aashi Talwar,1952-03-22,Male,"903, Barad Zila, Guna-950830",Bardhaman,Kerala,580935,PS-019,2017-10-06
TVQ6453601,Aarnav Sengupta,Utkarsh Acharya,1973-10-13,Male,"316, Shroff Chowk, Anantapuram 647437",Kochi,Kerala,539117,PS-017,2024-05-24
TLK6451375,Rudra Mand,Harshil Muni,1957-06-14,Other,"76, Magar, Moradabad-639551",Rourkela,Delhi,849649,PS-020,2024-12-06
PGR5604717,Vaishnavi Dubey,Gaurav Kothari,1956-05-15,Male,"95/005, Yadav Street, Cuttack-358573",Burhanpur,Kerala,240778,PS-011,2020-12-02
HZY0638691,Vidhi Bassi,Reyansh Nagi,2004-11-05,Other,"880, Kade Zila, Khandwa 386120",Bathinda,West Bengal,110248,PS-003,2017-02-07
BOR0090338,Mahica Bakshi,Yutika Sangha,1995-04-24,Female,"830, Saxena, Panihati 108092",Gwalior,Delhi,620165,PS-023,2021-12-20
SII8961468,Gaurika Shan,Shravya Naik,1960-03-25,Other,"96/42, Batra Marg, New Delhi 202755",Solapur,Punjab,770920,PS-042,2023-06-23
WYK3007910,Charles Chauhan,Zayyan Dhar,2004-06-15,Other,"H.No. 370, Soni Zila, Khora  640703",Anand,Gujarat,817262,PS-036,2024-11-25
GYR7027359,Urmi Bahri,Saanvi Parikh,1943-12-06,Female,"952, Nagy Zila, Bhiwandi-426107",Bellary,West Bengal,508424,PS-031,2019-07-06
KOG4740242,Jeevika Pathak,Bachittar Dube,1996-02-21,Other,"19, Wagle Street, Sikar 431027",Kishanganj,Punjab,447394,PS-024,2024-04-06
TQB2016099,Luke Saha,Chaman Kalita,1952-04-07,Male,"46/12, Dugar Zila, Vasai-Virar-948534",Kolkata,Kerala,276223,PS-048,2024-12-09
OYG0189156,Barkha Mitra,Victor Kota,1939-07-04,Male,"62, Chad Road, Srinagar 008921",Jammu,Gujarat,568044,PS-023,2023-09-18
CMH5402934,Riya Lanka,Keya Lalla,1984-08-18,Male,"57/905, Dasgupta Chowk, Loni-646936",Munger,Gujarat,833597,PS-004,2020-05-24
NNM5403143,Aarini Padmanabhan,Nisha Dara,1982-09-09,Other,"H.No. 55, Sura Circle, Vijayawada-947225",Pudukkottai,Maharashtra,112535,PS-039,2021-04-19
LKD7692160,Lopa Grover,Ubika Rao,1978-12-12,Male,"H.No. 65, Gour, Dehradun-617520",Mathura,Karnataka,432600,PS-030,2022-01-16
ELN7787038,Amol Dewan,Yashica Doshi,1953-08-28,Female,"40/26, Bandi Street, Orai-745273",Nellore,Punjab,423570,PS-035,2016-01-19
TVQ7111096,Aadi Borde,Devika Joshi,1944-01-01,Other,"272, Raman Ganj, Gurgaon 933513",Kolhapur,Punjab,192372,PS-040,2020-08-04
KFH2941780,Eiravati Bhasin,Azad Gill,2007-04-25,Other,"20, Shankar Nagar, Parbhani 939077",Unnao,West Bengal,954503,PS-045,2025-06-21
GXB0050545,Yashoda Nath,Ridhi Mahajan,1985-03-26,Male,"66/343, Goda Marg, Bettiah 861031",Raipur,Kerala,094318,PS-017,2017-08-16
PNW1901562,Ucchal Raghavan,Ayush Talwar,1979-02-21,Male,"545, Majumdar Road, Hazaribagh-136783",Pallavaram,Punjab,014363,PS-016,2021-02-11
TUE4645009,Pranit Arya,Omkaar Gaba,1968-05-06,Other,"H.No. 99, Apte Street, Medininagar 627026",Mumbai,Delhi,509563,PS-026,2019-01-21
OSJ3168887,Dominic Date,Ekta Raj,2007-02-12,Male,"96/11, Kale Circle, Bidhannagar 657661",Purnia,Delhi,452711,PS-045,2017-05-11
VUY6021947,Arunima Dutta,Alexander Rajagopalan,1959-09-18,Female,"37/59, Deo Zila, Tenali 131753",Warangal,Delhi,475286,PS-014,2020-03-11
BQX9626476,Triya Kuruvilla,Lakshmi Karan,1980-08-01,Female,"52/24, Ratta Chowk, Arrah 258379",Ghaziabad,Tamil Nadu,366933,PS-043,2018-03-22
JNJ7593379,Vansha Divan,Irya Bhattacharyya,1972-06-25,Other,"97/626, Seth Ganj, Siwan 539862",Chennai,Delhi,591191,PS-011,2024-12-01
YYQ6991714,Chameli Taneja,Waida Kapur,1943-10-09,Female,"71/66, Master, Bulandshahr-123740",Nangloi Jat,Punjab,332562,PS-017,2019-06-30
DRV7870894,Logan Raju,Sarthak Dalal,1952-11-05,Female,"39, Sathe Road, Udaipur 429264",Machilipatnam,Karnataka,391729,PS-044,2021-01-07
MOC7794729,Tumanna Jhaveri,Ijaya Soni,1948-03-11,Other,"H.No. 14, Contractor Nagar, Tiruvottiyur-238282",Karaikudi,Uttar Pradesh,736226,PS-036,2022-08-21
BNI6449729,Edhitha Balan,Bina Dash,1994-11-26,Female,"H.No. 78, Guha, Kolhapur 651887",Raipur,Delhi,860050,PS-030,2015-12-25
GLS2380131,Panini Sunder,Oeshi Mahajan,1964-03-30,Male,"14, Sur, Ranchi 690034",Durgapur,Karnataka,451076,PS-027,2018-11-23
SAN3666440,Edhitha Mistry,Radhika Padmanabhan,1947-01-22,Other,"405, Bera Circle, Karaikudi 140369",Ratlam,Uttar Pradesh,666832,PS-001,2023-12-26
SYY3990699,Sanya Dash,Darsh Bandi,1986-04-09,Male,"070, Sankaran Road, Kota 804661",Muzaffarpur,Punjab,767699,PS-007,2017-08-18
ZXB1331976,Tanmayi Mannan,Lakshit Sura,1975-04-20,Other,"H.No. 188, Mand Street, Narasaraopet-2642u2",Thanjavur,Kerala,704542,PS-019,2017-09-11
NHQ5773949,Nilima Saxena,Yachana Patla,1940-09-13,Other,"H.No. 53, Korpal Circle, Mehsana-558212",South Dumdum,Rajasthan,439567,PS-013,2024-08-13
WWF0417519,Noah Vaidya,Ekavir Nagar,1986-10-04,Other,"95/794, Talwar Path, Tezpur 995505",Mathura,Punjab,291714,PS-047,2024-08-25
FYH0546051,Zarna Gole,Jonathan Khosla,1941-10-25,Female,"81/58, Chander Circle, Bhilwara 822067",Kolhapur,Punjab,182971,PS-039,2023-02-01
NCR1132227,Girindra Barad,Ishani Dugal,1953-09-29,Female,"33/44, Ratta Zila, Solapur 727919",Agra,Gujarat,105566,PS-038,2017-12-16
IKF0271644,Krishna Swaminathan,Abhiram Lalla,1954-05-01,Male,"628, Lall Zila, Gopalpur-189395",Lucknow,Kerala,906764,PS-043,2015-12-20
DMN1522781,Ojas Wadhwa,Aarush Sinha,1953-08-20,Female,"37/161, Bala Marg, Tadepalligudem-223996",Ongole,West Bengal,183753,PS-041,2016-08-04
CKB2376755,Varenya Bhat,Charan Modi,1949-11-19,Other,"H.No. 56, Nagarajan Ganj, South Dumdum 005347",Medininagar,Rajasthan,624755,PS-034,2021-01-31
PDW7527239,Lopa Mitter,Eshana Pradhan,1965-03-27,Female,"138, Munshi Ganj, Unnao-245531",Kavali,Punjab,036221,PS-049,2017-01-23
VAO5845577,Vansha Mane,Anirudh Kata,1945-02-04,Male,"33/53, Goel Circle, Nanded 711936",Ranchi,Tamil Nadu,082770,PS-043,2021-05-10
HQW9928489,Pooja Dutta,Arya Mani,1984-12-08,Male,"H.No. 62, Ahluwalia Path, Adoni 965685",Asansol,Rajasthan,627672,PS-042,2019-11-04
NED2377748,Daniel Anne,Omisha Bedi,1945-08-26,Male,"H.No. 32, Lad Path, Tadipatri 074071",Jhansi,Rajasthan,798059,PS-022,2022-02-19
DTY5436056,Varenya Mital,Samar Chana,1962-08-11,Male,"30/25, Prakash Circle, Shimoga 581539",Rourkela,Delhi,789559,PS-025,2016-11-21
OMN2075782,Nathan Jaggi,Xiti Vig,1952-06-25,Male,"84/196, Konda Street, Gulbarga 058694",Jaunpur,Tamil Nadu,748317,PS-024,2019-03-07
WEM2403927,Anirudh Zacharia,Inaya Kapur,1944-03-31,Female,"309, Khare Street, Bhalswa Jahangir Pur 937452",Ujjain,Gujarat,190496,PS-028,2022-08-27
ZHX4184840,Bina Bhavsar,Guneet Hora,2001-03-19,Other,"314, Boase, Ratlam 759492",Satna,Rajasthan,205336,PS-043,2020-08-12
JAG9967115,Ansh Goel,Faraj Garde,1936-03-25,Other,"07/37, Bath Zila, Tezpur 388221",Avadi,Delhi,775847,PS-048,2020-03-21
KWA5559194,Siya Modi,Onveer Chawla,1959-01-31,Male,"H.No. 231, Mander Marg, Muzaffarpur 817058",Tirunelveli,Tamil Nadu,662128,PS-013,2023-01-09
APV5755328,Varenya Mittal,Samar Chana,1962-08-11,Male,"30/25, Prakash Circle, Shimoga 581539",Rourkela,Delhi,789559,PS-025,2016-11-21
SEQ5252114,Abhomanyu Murty,Frederick Desai,1947-12-21,Male,"78, Oak Circle, Patna 348640",Pimpri-Chinchwad,Punjab,246245,PS-022,2022-12-01
FUV0876132,Samaksh Nayak,Azad Bhasin,1973-02-04,Male,"76, Oza Street, Sagar-929831",Nagaon,Uttar Pradesh,397740,PS-025,2023-03-11
HVS1740028,Girik Pradhan,Qadim Comar,1989-06-14,Other,"H.No. 67, Ganesan Marg, Mira-Bhayandar-216979",Bokaro,Punjab,590277,PS-034,2017-10-29
PJN4984319,Yaah Basu,Reva Kaur,1964-06-23,Female,"43/95, Nagi, Barasat 836440",Purnia,Delhi,056856,PS-029,2022-11-07
DCH7479243,Gautami Mallick,Gautami Gole,1941-10-15,Male,"H.No. 37, Samra Marg, Latur-628081",Durgapur,Rajasthan,815947,PS-020,2020-04-08
VNG0540419,Odika Cherian,Aishani Bedi,1987-06-26,Male,"72/72, Tiwari Path, Bokaro 590956",Deoghar,Uttar Pradesh,482373,PS-021,2019-02-05
OAY3957730,Madhavi Som,Maanav Wali,1994-01-27,Male,"65, Barman Circle, Katihar 694544",Rohtak,Punjab,739385,PS-016,2018-12-19
OJL6652635,Max Sheth,Girik Kata,1964-04-03,Other,"89/85, Deep Chowk, Ramagundam-960633",Jamnagar,Gujarat,102481,PS-045,2024-05-24
QAA0471457,Bina Banik,Ayushman Choudhury,1967-06-17,Other,"H.No. 344, Pillai, Bhopal-148765",Shimla,Kerala,525723,PS-011,2017-03-09
RTA2244201,Ishanvi Natt,Sara Mammen,1965-11-11,Other,"84/965, Edwin Path, Tezpur-703353",Pimpri-Chinchwad,Maharashtra,999266,PS-035,2021-10-29
SGM7110054,Hardik Hayer,Forum Gaba,1980-01-05,Other,"32/280, Thakur Path, Sirsa 435404",Machilipatnam,Punjab,539501,PS-029,2017-05-21
MQN1840197,Reva Kalla,George Padmanabhan,1987-07-31,Other,"H.No. 27, Sha Nagar, Adoni 761110",Ramgarh,Gujarat,647545,PS-034,2023-01-09
UOI4388836,Quincy Garde,Bhavani Tiwari,1996-06-04,Other,"16/60, Dasgupta Zila, Madanapalle 488660",Dhule,Tamil Nadu,644789,PS-021,2019-04-09
XQT4777758,Omaja Dave,Arin Chakrabarti,1948-03-15,Other,"H.No. 479, Sekhon Road, Gangtok-380351",Saharsa,Karnataka,382944,PS-010,2017-02-26
BGG3068115,Rishi Mohan,Yauvani Borde,1950-04-25,Male,"038, Keer Path, Agra-536415",Malda,West Bengal,553132,PS-043,2022-02-18
JTH8950122,Frado Warrior,Jonathan Dhillon,2002-01-24,Female,"H.No. 79, Viswanathan Ganj, Thane-550291",Anand,West Bengal,546602,PS-001,2020-04-11
PYO9391582,Naveen Mahajan,Yochana Din,1994-06-12,Other,"50, Bera Marg, Ambala 361530",Navi Mumbai,Gujarat,220472,PS-044,2023-11-20
BXI0429577,Abhimanyu Murty,Frederick Desai,1947-12-21,Male,"78, Oak Circle, Patna 348640",Pimpri-Chinchwad,Punjab,246245,PS-022,2022-12-01
NRF2780470,Ryan Prakash,Frederick Chowdhury,1942-05-01,Other,"H.No. 05, Mody Zila, Chittoor-538338",Motihari,Karnataka,920698,PS-004,2016-08-24
HPJ1623911,Sanya Mody,Abdul Menon,1958-08-28,Other,"H.No. 784, Gole Chowk, Firozabad-172758",Gopalpur,Karnataka,292676,PS-021,2024-06-21
QIJ8487732,Nakul Mahal,Alexander Varkey,1948-11-03,Female,"54/24, Konda, Madurai-958702",Chittoor,Uttar Pradesh,160166,PS-003,2018-12-14
DEM8088065,Theodore Mahajan,Vedika Balakrishnan,1987-10-31,Male,"27/298, Ramesh Nagar, Gwalior 272046",Rajpur Sonarpur,Karnataka,556464,PS-049,2017-04-19
HTC2461000,Priya Rau,Sudiksha Sridhar,1943-03-22,Other,"682, Patla Nagar, Gandhinagar-122355",Chandigarh,Maharashtra,505871,PS-012,2020-05-31
VPI2924756,Chaaya Jaggi,Ryan Barman,1977-11-10,Female,"74/03, Parikh Road, Bathinda 156676",Gaya,Maharashtra,758416,PS-032,2017-04-01
BZM4596573,Yug Narang,Tristan Dixit,1935-08-07,Other,"H.No. 780, Wali Marg, Nangloi Jat-773180",Bellary,Punjab,543107,PS-041,2021-02-03
